age,job_n,marital_n,education_n,housing_n,month_n,pdays_n,duration,cons.conf.idx
30,3,1,3,1,2,0,235,-42.7
36,7,0,3,1,0,0,114,-46.2
39,6,1,1,0,5,0,274,-42.0
28,4,1,4,0,2,0,5,-40.3
41,3,2,3,1,0,0,380,-46.2
38,4,0,3,0,1,0,59,-41.8
51,4,0,4,0,0,0,134,-36.4
58,3,0,0,1,1,0,23,-41.8
28,2,1,1,1,7,0,78,-50.0
27,2,0,4,1,0,0,1166,-46.2
30,3,0,3,0,0,0,259,-46.2
23,11,1,1,0,7,0,128,-34.8
31,2,1,6,1,3,0,189,-36.1
30,1,0,2,1,2,0,129,-42.7
60,3,0,4,1,8,0,545,-47.1
32,3,0,3,0,8,0,161,-47.1
56,5,2,1,1,2,0,9,-40.3
32,4,1,4,1,0,0,97,-46.2
35,6,2,6,1,1,13,270,-39.8
47,10,0,6,1,0,0,96,-36.4
33,6,0,1,1,1,0,64,-41.8
47,7,2,6,0,0,0,303,-36.4
60,5,2,6,1,0,0,198,-36.4
40,2,2,6,1,3,0,65,-36.1
47,3,0,3,1,1,0,123,-41.8
35,2,0,4,1,0,0,827,-46.2
33,7,0,3,1,0,0,21,-46.2
32,1,1,1,1,0,0,158,-36.4
37,2,0,1,2,2,0,294,-40.3
48,2,0,1,1,2,0,903,-42.7
51,3,0,0,0,0,0,214,-46.2
35,3,0,2,0,8,0,77,-47.1
36,3,0,0,0,0,0,246,-46.2
32,4,0,6,1,0,0,93,-36.4
59,10,0,6,0,1,0,9,-41.8
52,4,1,4,1,3,0,365,-36.1
42,6,0,6,0,4,3,83,-26.9
48,1,0,0,1,3,0,119,-36.1
36,2,0,6,1,2,0,352,-42.7
51,4,2,1,0,3,0,162,-36.1
28,1,1,1,1,0,0,194,-46.2
31,3,0,2,1,0,0,774,-36.4
42,2,1,4,0,8,0,262,-47.1
41,2,2,1,0,0,0,556,-36.4
44,1,2,1,1,2,0,158,-42.7
34,3,0,3,1,0,0,132,-36.4
31,4,0,1,1,0,0,312,-46.2
35,5,1,3,1,0,0,145,-36.4
33,1,0,4,1,2,0,630,-42.7
39,8,0,4,0,5,0,47,-42.0
33,3,0,4,0,0,0,153,-46.2
40,6,0,4,1,5,0,162,-42.0
44,8,2,4,1,5,0,492,-42.0
54,2,2,6,0,3,0,86,-36.1
55,3,0,0,1,0,0,92,-46.2
28,0,1,2,0,2,0,94,-42.7
53,8,0,3,1,5,0,62,-42.0
40,6,0,6,1,5,0,401,-42.0
43,3,0,3,0,2,0,778,-42.7
34,1,0,3,0,2,0,604,-40.3
39,2,1,1,0,0,0,197,-46.2
26,2,1,6,1,8,0,115,-34.6
43,1,0,1,0,5,0,81,-42.0
27,2,1,6,1,1,0,77,-40.8
23,3,1,3,1,0,0,119,-46.2
37,1,0,1,0,0,0,124,-46.2
45,3,0,0,1,0,0,222,-36.4
50,10,0,3,1,0,0,283,-36.4
42,8,2,4,1,5,0,491,-42.0
32,8,1,6,1,5,0,199,-42.0
53,3,2,2,1,1,0,123,-40.8
30,2,1,6,1,5,0,288,-42.0
34,4,1,4,0,0,0,384,-36.4
35,1,0,4,1,0,0,361,-36.4
31,3,0,3,1,0,0,181,-36.4
46,4,0,4,1,1,0,77,-41.8
26,2,1,1,2,1,0,92,-41.8
50,4,0,4,1,5,0,161,-42.0
60,5,0,4,1,7,0,74,-50.0
45,4,2,4,1,3,0,29,-36.1
31,2,2,1,0,1,0,28,-41.8
34,2,1,6,0,3,0,271,-36.1
37,2,0,5,1,0,0,220,-36.4
30,3,0,0,0,0,0,142,-46.2
31,4,1,6,1,8,0,847,-47.1
57,5,0,5,1,0,0,529,-36.4
45,1,0,1,1,8,0,1063,-47.1
29,3,0,5,0,1,0,139,-41.8
27,8,1,6,0,4,0,84,-49.5
49,10,0,6,1,8,0,334,-47.1
35,2,1,6,0,3,0,102,-36.1
51,2,0,3,0,1,0,434,-41.8
31,3,1,3,1,0,0,323,-36.4
33,4,1,4,0,3,0,97,-36.1
52,4,0,1,0,3,0,109,-36.1
30,1,0,1,1,5,0,65,-42.0
30,2,0,6,0,5,0,95,-42.0
50,4,0,6,0,2,0,78,-42.7
39,1,0,4,0,0,0,221,-36.4
42,4,2,6,0,2,0,221,-42.7
51,1,0,1,0,3,0,72,-36.1
34,4,0,4,1,2,0,144,-42.7
37,1,2,1,0,2,0,125,-42.7
54,0,0,0,0,1,0,221,-41.8
26,11,1,5,1,0,0,306,-46.2
30,4,1,4,1,2,0,136,-42.7
33,4,0,6,1,0,0,508,-40.0
58,2,2,6,0,0,0,245,-36.4
41,9,0,2,0,1,0,220,-41.8
29,3,1,1,0,0,0,44,-36.4
48,2,0,1,0,2,0,145,-42.7
27,3,1,2,1,1,0,187,-41.8
39,8,1,1,0,2,0,168,-42.7
32,3,1,3,1,0,0,134,-46.2
45,3,0,3,1,8,0,427,-47.1
40,6,2,6,1,5,0,293,-50.8
36,4,0,3,1,0,0,284,-36.4
40,6,0,1,0,3,0,119,-36.1
42,4,2,4,0,5,0,675,-42.0
31,2,1,1,1,2,0,304,-42.7
44,3,0,2,1,0,0,102,-46.2
38,0,1,0,0,2,0,457,-42.7
35,2,0,6,0,2,0,105,-42.7
27,4,0,1,0,0,0,201,-36.4
28,4,1,6,1,7,0,54,-50.0
56,0,2,0,1,5,0,414,-30.1
57,2,0,1,0,0,0,644,-46.2
78,9,0,5,1,9,0,234,-29.8
50,3,0,0,1,0,0,22,-36.4
26,10,0,6,1,1,0,168,-41.8
72,5,2,0,1,3,0,238,-31.4
32,4,0,2,1,2,0,133,-42.7
34,2,2,6,1,0,0,118,-46.2
28,3,1,2,1,0,0,20,-46.2
31,3,0,3,1,1,0,23,-41.8
29,4,1,4,1,5,0,895,-42.0
38,2,0,1,0,0,0,173,-36.4
29,4,1,4,1,4,0,633,-26.9
43,6,0,6,0,0,0,213,-36.4
28,3,0,3,1,2,0,576,-42.7
42,2,2,6,1,0,0,397,-36.4
52,2,0,6,0,0,0,183,-46.2
27,2,1,6,1,2,0,150,-42.7
53,4,0,4,1,0,0,247,-36.4
29,3,1,3,0,2,0,534,-42.7
56,2,0,2,0,3,0,102,-36.1
33,3,1,3,1,0,0,392,-46.2
26,3,1,3,1,0,0,115,-46.2
26,2,0,1,0,0,0,155,-36.4
50,6,0,6,1,5,0,94,-42.0
27,1,0,1,0,1,0,257,-41.8
33,3,1,3,0,0,0,159,-36.4
32,4,1,1,0,3,0,111,-36.1
48,3,0,4,0,2,0,268,-40.3
28,3,1,3,0,0,0,489,-36.4
26,3,0,3,0,2,0,106,-42.7
57,2,0,6,0,0,0,212,-36.4
30,3,0,1,1,3,0,252,-31.4
43,3,0,3,0,5,0,72,-42.0
54,6,2,6,1,0,0,328,-36.4
41,3,0,5,0,2,0,529,-42.7
31,4,0,4,0,1,0,371,-41.8
33,4,2,6,1,2,0,260,-42.7
57,7,0,6,1,2,0,1173,-42.7
46,5,0,6,0,0,0,334,-36.4
47,3,2,0,0,0,0,37,-36.4
36,2,0,1,0,0,0,108,-36.4
57,6,0,0,1,9,0,122,-29.8
24,2,1,1,0,2,0,320,-42.7
40,2,0,6,0,5,0,96,-30.1
39,2,0,6,1,0,0,156,-46.2
33,4,0,4,0,3,0,129,-36.1
39,3,0,2,0,0,0,181,-36.4
43,4,0,6,1,2,0,105,-42.7
36,1,0,1,1,8,0,294,-47.1
43,4,1,4,1,0,0,320,-36.4
52,3,2,3,1,2,0,410,-42.7
44,4,0,4,1,0,0,388,-36.4
42,4,2,1,1,3,0,82,-36.1
45,3,0,0,1,8,0,479,-47.1
47,2,0,6,2,3,0,1231,-36.1
29,1,2,1,0,0,0,150,-46.2
35,1,0,1,0,0,0,159,-36.4
47,10,2,1,0,0,0,8,-46.2
43,7,0,3,1,1,0,200,-41.8
50,4,0,4,0,2,0,106,-42.7
45,8,0,1,1,0,0,21,-46.2
58,3,2,0,1,5,0,63,-42.0
28,11,1,1,0,1,0,256,-41.8
44,2,0,1,0,0,0,83,-36.4
26,4,0,1,1,0,0,305,-36.4
44,0,0,1,0,0,0,293,-36.4
39,3,0,3,0,5,0,418,-42.0
52,2,2,6,0,0,0,247,-36.4
36,3,0,3,1,0,0,620,-46.2
34,4,0,4,1,1,0,126,-41.8
36,3,0,3,1,0,0,93,-36.4
42,3,0,3,0,0,0,199,-36.4
33,4,1,6,1,3,0,116,-36.1
39,6,0,6,1,0,0,51,-36.4
28,3,1,3,1,2,0,267,-42.7
41,4,0,4,0,1,0,67,-41.8
43,4,1,4,1,2,0,359,-42.7
56,10,0,6,1,0,0,148,-36.4
50,10,0,5,1,2,0,244,-42.7
38,3,2,2,1,5,0,122,-42.0
24,1,1,1,0,0,0,524,-46.2
30,2,0,6,0,0,0,22,-46.2
33,10,1,4,1,7,0,373,-34.8
35,1,1,1,0,0,0,146,-46.2
59,5,0,3,1,3,0,230,-36.1
36,7,1,0,1,0,0,267,-36.4
34,2,0,1,1,2,0,29,-42.7
43,8,2,3,1,0,0,133,-46.2
38,3,1,1,1,0,0,158,-36.4
37,2,0,6,1,3,0,243,-36.1
52,6,0,6,0,0,10,404,-40.0
37,3,0,2,0,0,0,168,-36.4
50,2,0,1,1,8,0,562,-47.1
52,3,0,0,1,0,0,833,-36.4
27,11,1,1,1,0,0,38,-36.4
32,1,2,1,0,5,0,98,-42.0
26,3,0,0,0,0,0,54,-46.2
31,3,2,5,1,2,0,320,-42.7
58,4,0,0,1,1,0,269,-41.8
44,3,0,0,0,0,0,218,-36.4
56,3,0,3,0,0,0,50,-46.2
48,8,0,6,0,3,2,135,-31.4
53,7,1,3,0,5,0,125,-42.0
27,1,1,1,0,2,0,129,-42.7
30,3,1,3,0,2,0,152,-42.7
41,7,2,4,2,3,0,271,-36.1
26,2,1,6,1,8,0,376,-47.1
36,3,0,3,0,2,0,89,-42.7
35,2,1,6,0,5,0,295,-42.0
28,2,1,6,0,0,0,192,-46.2
33,4,0,4,1,3,0,58,-36.1
33,2,2,6,0,3,0,49,-36.1
29,10,2,3,1,0,0,596,-36.4
45,3,0,3,1,3,0,84,-36.1
53,2,1,6,1,1,3,304,-40.8
31,3,2,2,1,0,0,597,-36.4
32,6,1,6,0,2,0,654,-42.7
53,4,0,5,0,1,0,123,-41.8
31,3,0,2,0,2,0,411,-42.7
38,2,0,6,1,3,0,82,-36.1
46,7,0,2,1,5,0,113,-42.0
34,4,0,6,1,8,9,193,-47.1
37,1,1,1,0,2,0,108,-42.7
41,2,0,6,0,3,0,12,-36.1
32,0,0,0,1,3,0,11,-36.1
34,6,2,6,1,0,0,208,-36.4
39,8,0,6,0,2,0,356,-42.7
81,5,2,0,0,9,8,532,-37.5
33,2,0,6,0,2,0,278,-42.7
29,2,1,6,1,1,0,449,-40.8
40,4,0,3,1,2,0,154,-42.7
58,3,0,0,1,0,0,101,-36.4
30,2,0,6,0,3,0,753,-36.1
39,2,1,6,1,0,0,9,-46.2
37,4,0,3,0,2,0,515,-42.7
36,3,0,0,1,0,0,300,-46.2
43,3,2,3,1,0,0,25,-46.2
50,0,0,3,1,0,0,125,-36.4
56,5,0,0,0,3,0,116,-36.1
50,1,1,1,1,0,0,468,-36.4
54,3,0,0,0,2,0,163,-42.7
29,3,1,2,0,5,0,69,-42.0
33,2,0,1,1,0,0,41,-36.4
34,2,1,6,0,2,0,61,-42.7
86,5,0,0,1,7,0,186,-34.8
33,4,0,6,1,0,0,182,-46.2
50,4,0,1,1,0,0,893,-36.4
37,1,0,1,1,8,0,106,-47.1
38,3,1,3,1,1,0,101,-41.8
34,4,0,6,0,2,0,76,-42.7
30,4,0,4,1,2,0,41,-42.7
36,3,1,2,1,1,0,163,-41.8
38,8,0,4,0,5,0,1788,-42.0
43,1,1,1,0,5,0,298,-42.0
49,2,2,6,0,0,0,124,-46.2
42,2,0,4,1,5,0,216,-42.0
39,1,1,4,1,0,0,199,-46.2
50,3,0,4,1,0,0,157,-46.2
52,2,0,6,1,5,0,161,-42.0
32,2,0,6,1,3,0,322,-36.1
41,3,0,0,2,0,0,124,-46.2
22,11,1,1,0,1,0,166,-40.8
42,3,0,0,1,0,0,128,-36.4
42,4,0,6,0,2,0,430,-33.6
55,3,0,3,0,0,0,203,-36.4
40,3,0,3,0,1,0,2456,-41.8
37,2,0,1,1,1,0,113,-41.8
28,3,1,3,0,0,0,884,-46.2
36,2,0,1,1,0,0,329,-46.2
41,1,0,1,1,0,0,679,-36.4
36,1,0,1,1,0,0,395,-36.4
47,6,0,5,0,2,0,114,-42.7
29,4,1,4,1,3,0,110,-31.4
44,3,0,0,1,0,0,171,-36.4
37,4,0,4,1,0,0,304,-36.4
35,4,1,1,1,3,0,87,-36.1
31,2,0,1,0,0,0,345,-36.4
33,6,1,6,1,1,0,442,-39.8
37,2,0,6,0,3,0,356,-36.1
56,4,0,4,0,1,0,134,-41.8
39,4,1,4,0,2,0,206,-42.7
24,11,1,1,1,3,0,298,-31.4
34,3,0,2,1,5,0,182,-42.0
33,4,3,4,0,0,0,112,-36.4
29,2,1,6,0,2,0,42,-42.7
27,2,1,5,0,7,0,291,-34.8
52,1,0,1,1,0,0,108,-46.2
50,1,0,6,0,0,0,116,-46.2
56,0,2,1,1,5,0,67,-42.0
48,3,0,0,2,1,0,165,-41.8
32,2,1,6,0,2,10,184,-40.3
36,4,1,4,1,0,0,238,-36.4
50,2,0,1,0,0,0,49,-36.4
32,6,0,6,1,3,0,78,-36.1
34,3,0,3,0,0,0,103,-36.4
56,7,0,3,0,0,0,540,-40.0
55,3,0,3,0,0,0,183,-46.2
31,1,1,1,1,5,0,452,-42.0
26,7,1,6,1,8,0,168,-47.1
51,3,0,2,1,0,0,370,-46.2
42,3,0,3,0,1,0,235,-41.8
42,1,0,3,1,0,0,152,-46.2
48,1,0,1,1,3,0,310,-36.1
34,3,0,3,1,2,0,913,-42.7
29,2,1,6,1,3,0,79,-36.1
38,2,0,1,1,0,0,1281,-46.2
21,11,1,5,0,2,0,184,-40.3
35,7,0,6,0,1,0,360,-41.8
58,5,0,1,0,3,0,585,-31.4
34,0,0,1,0,0,0,252,-36.4
19,11,1,3,0,2,1,567,-40.3
38,10,0,2,0,1,0,165,-41.8
48,0,0,1,0,1,0,87,-41.8
19,11,1,1,0,0,0,106,-46.2
45,3,1,1,1,0,0,98,-46.2
76,5,2,0,0,9,0,221,-29.8
32,2,1,1,1,0,0,212,-46.2
30,3,1,3,1,0,0,225,-36.4
31,4,1,1,0,0,0,37,-46.2
41,3,0,3,1,0,0,98,-46.2
33,2,1,6,0,1,0,471,-40.8
45,4,0,4,0,3,0,82,-36.1
55,5,0,1,0,0,0,302,-36.4
27,3,0,3,0,0,0,127,-36.4
28,3,0,3,1,1,0,288,-41.8
56,5,0,1,1,0,0,167,-36.4
52,10,0,5,1,5,0,149,-42.0
41,2,2,6,1,7,0,418,-34.8
55,5,0,3,0,0,0,114,-46.2
60,5,0,1,0,0,1,181,-40.0
44,2,1,6,0,1,0,143,-41.8
38,3,1,1,1,9,1,263,-37.5
59,4,2,6,0,0,0,281,-36.4
32,3,0,3,0,2,0,144,-42.7
48,3,0,1,0,0,0,252,-46.2
34,4,1,4,0,2,0,28,-42.7
40,4,0,0,1,0,0,153,-36.4
30,2,1,6,0,0,0,197,-46.2
32,7,0,6,1,3,0,33,-36.1
37,8,2,3,1,8,0,343,-47.1
36,3,0,2,0,0,0,212,-46.2
38,3,2,0,0,5,0,60,-42.0
42,8,2,1,1,0,0,455,-46.2
30,2,0,6,0,8,0,104,-47.1
36,6,1,6,1,0,0,38,-46.2
42,3,1,0,0,1,0,166,-41.8
28,2,0,6,1,8,0,261,-47.1
53,6,0,6,0,2,0,184,-42.7
31,8,1,6,1,4,0,91,-26.9
37,1,0,1,0,2,0,126,-42.7
39,1,2,1,1,5,0,46,-42.0
43,1,2,1,1,0,0,55,-46.2
45,2,0,1,1,1,0,221,-41.8
46,6,0,2,0,0,0,966,-46.2
31,2,1,6,1,8,0,101,-47.1
47,3,0,3,1,0,0,221,-36.4
39,6,0,6,1,9,0,358,-37.5
57,2,2,1,1,2,0,162,-42.7
30,3,1,3,1,0,0,157,-36.4
51,2,2,6,1,3,0,24,-36.1
37,3,0,0,0,2,0,89,-42.7
57,2,2,6,0,5,0,48,-42.0
36,5,0,1,1,8,0,98,-47.1
43,4,1,4,1,2,0,468,-42.7
48,10,2,6,1,5,0,537,-42.0
28,2,1,6,1,7,10,370,-34.8
29,7,0,0,1,5,0,166,-42.0
36,3,0,3,0,0,0,204,-46.2
37,4,0,1,1,2,0,130,-42.7
40,3,0,3,0,1,0,46,-41.8
40,10,0,3,0,0,0,128,-36.4
32,2,0,1,1,6,0,479,-33.0
45,7,2,1,0,0,0,90,-46.2
37,8,0,6,0,5,0,39,-42.0
38,7,0,0,1,2,0,176,-42.7
43,1,0,1,1,1,0,268,-41.8
38,8,2,3,1,0,0,95,-36.4
57,5,0,0,0,1,0,292,-40.8
34,1,0,3,0,2,0,112,-42.7
48,4,0,4,0,3,0,67,-36.1
39,1,1,1,2,0,0,239,-36.4
39,1,0,1,1,8,0,87,-47.1
39,10,0,4,2,5,0,165,-42.0
43,3,0,0,1,0,0,147,-46.2
32,2,1,6,1,1,0,176,-41.8
30,2,0,5,1,1,2,207,-40.8
76,0,0,0,1,1,0,326,-39.8
45,2,0,6,0,0,0,198,-46.2
38,6,0,1,0,1,0,70,-41.8
35,4,2,0,1,5,10,514,-50.8
34,3,0,3,1,0,0,229,-36.4
36,10,0,6,1,0,0,239,-46.2
39,3,0,3,1,0,13,253,-46.2
26,3,1,0,1,0,0,36,-46.2
40,2,0,6,0,3,0,397,-31.4
37,7,0,6,1,4,0,249,-26.9
34,3,0,2,0,0,0,20,-36.4
29,2,1,6,1,1,0,252,-40.8
47,0,2,0,1,5,0,475,-42.0
36,2,0,6,1,9,0,355,-29.8
33,4,0,3,1,2,0,436,-42.7
39,1,0,1,0,1,0,227,-41.8
59,8,1,6,1,0,0,249,-46.2
30,2,0,1,1,0,0,434,-36.4
31,2,0,6,2,7,0,207,-34.8
31,1,0,2,0,0,0,1001,-36.4
37,3,0,0,1,0,0,191,-36.4
59,3,0,0,0,3,0,413,-36.1
36,2,1,6,0,0,0,792,-36.4
37,2,2,6,1,0,0,93,-36.4
32,1,1,1,0,0,0,402,-46.2
42,3,2,3,1,5,0,151,-42.0
57,2,0,6,1,2,0,168,-42.7
44,0,0,0,1,2,0,95,-42.7
29,2,1,6,1,7,0,215,-34.8
31,2,0,6,0,2,0,211,-42.7
46,2,1,6,1,0,0,92,-46.2
40,4,0,4,0,5,0,291,-42.0
37,6,0,6,0,0,0,57,-36.4
48,2,0,3,1,5,0,664,-42.0
32,2,2,6,0,3,0,197,-36.1
33,2,0,3,0,0,0,511,-36.4
34,4,1,1,1,5,0,251,-42.0
37,3,0,4,0,0,0,336,-36.4
32,2,0,6,1,4,0,94,-26.9
29,2,1,6,0,9,3,600,-37.5
46,5,0,0,1,1,0,550,-41.8
71,5,0,0,1,4,1,120,-26.9
42,2,0,6,0,0,0,193,-36.4
31,3,1,1,0,5,0,145,-42.0
56,8,0,6,0,8,0,83,-47.1
40,3,2,3,1,1,0,100,-41.8
24,4,1,6,1,8,0,477,-47.1
42,7,0,2,0,1,0,87,-41.8
32,4,0,1,0,9,0,245,-37.5
33,1,0,4,1,3,0,56,-36.1
48,4,1,1,0,2,0,93,-42.7
34,4,0,4,1,0,0,934,-46.2
38,7,2,6,1,0,0,152,-36.4
33,2,0,1,1,0,0,764,-36.4
38,4,1,4,0,1,0,246,-41.8
29,6,1,6,1,0,0,174,-36.4
49,3,0,3,0,0,0,589,-46.2
53,9,0,5,0,1,0,258,-41.8
29,3,0,4,0,2,0,378,-42.7
47,4,0,6,1,3,0,65,-36.1
30,1,0,1,0,0,0,629,-36.4
89,5,2,0,0,1,0,245,-39.8
36,1,0,3,0,0,0,166,-36.4
34,2,0,6,1,3,0,227,-31.4
65,2,2,6,0,5,0,142,-30.1
39,3,0,3,1,0,0,83,-36.4
34,3,0,3,0,0,0,52,-46.2
26,2,1,6,1,0,0,57,-46.2
40,3,0,3,1,0,0,242,-36.4
41,4,1,4,0,3,0,102,-36.1
36,3,0,3,1,0,0,75,-36.4
56,3,1,0,0,5,0,307,-42.0
32,2,1,6,0,1,0,188,-41.8
33,3,1,3,0,1,0,109,-41.8
49,4,1,6,0,0,0,8,-40.0
54,2,0,6,1,8,0,235,-47.1
46,3,0,0,0,0,0,577,-46.2
33,3,1,4,0,2,0,15,-40.3
31,3,0,3,0,1,0,245,-41.8
24,1,1,1,0,8,0,450,-47.1
43,1,0,1,0,3,3,79,-31.4
50,3,2,1,0,0,0,206,-36.4
29,3,1,3,1,2,0,189,-42.7
31,7,2,6,1,2,0,104,-42.7
32,3,0,3,1,0,0,110,-46.2
41,4,0,4,0,1,0,268,-41.8
47,9,0,5,1,3,0,104,-36.1
52,3,0,0,1,0,0,253,-36.4
49,2,0,6,1,3,0,4,-38.3
56,6,0,2,1,1,8,910,-39.8
40,3,0,0,0,0,0,77,-46.2
44,6,0,6,0,8,0,44,-47.1
48,2,2,1,1,0,0,265,-46.2
38,3,2,3,1,0,0,122,-46.2
61,4,0,4,0,4,0,174,-26.9
50,2,2,3,0,2,0,452,-42.7
40,6,0,2,0,5,0,56,-42.0
53,3,0,3,0,5,0,395,-42.0
32,1,0,1,0,1,0,1137,-41.8
27,2,1,1,0,0,0,444,-46.2
45,2,0,6,1,3,0,92,-36.1
38,3,2,3,1,0,0,391,-46.2
26,11,1,1,0,7,0,200,-50.0
42,2,2,6,1,3,0,159,-36.1
33,1,0,2,1,0,0,72,-46.2
40,4,0,4,1,4,0,10,-49.5
25,11,1,1,1,4,0,17,-49.5
38,6,0,4,1,5,0,124,-42.0
36,3,0,3,1,0,0,523,-46.2
83,5,0,3,1,0,3,74,-46.2
25,2,1,6,1,4,0,123,-26.9
38,3,2,2,1,8,0,37,-47.1
24,4,1,4,0,3,0,129,-31.4
43,3,0,3,0,0,0,217,-36.4
44,3,0,1,1,0,0,592,-36.4
37,3,2,3,1,1,0,332,-41.8
51,2,0,6,1,3,0,519,-36.1
25,4,1,6,1,0,0,38,-36.4
37,6,2,5,1,0,0,147,-46.2
30,11,1,0,1,7,0,70,-50.0
71,5,0,3,0,4,0,131,-26.9
44,3,0,3,1,0,0,144,-46.2
39,3,1,3,0,8,0,311,-47.1
53,2,0,1,0,2,0,61,-42.7
36,4,0,4,1,3,0,125,-36.1
36,3,0,3,1,0,0,342,-36.4
31,2,0,6,0,8,0,170,-47.1
26,11,1,1,0,0,0,95,-46.2
40,2,1,6,1,2,0,220,-42.7
30,10,1,6,1,5,0,489,-42.0
81,5,0,0,1,4,0,621,-49.5
59,5,2,1,0,0,0,97,-46.2
57,6,0,6,0,0,0,59,-36.4
44,2,0,4,1,5,0,762,-42.0
31,4,0,4,0,0,0,159,-36.4
54,4,0,1,0,2,0,1756,-42.7
30,2,2,1,1,5,0,34,-42.0
31,2,1,6,0,1,0,127,-40.8
31,0,2,2,0,0,0,457,-46.2
50,9,1,5,1,1,0,363,-41.8
40,3,1,0,0,0,0,218,-46.2
29,2,1,6,0,3,0,139,-36.1
30,3,0,2,1,0,0,91,-46.2
37,4,0,4,1,5,0,238,-42.0
34,3,0,2,0,0,0,144,-36.4
38,2,1,2,0,0,0,250,-36.4
30,2,1,6,1,5,0,33,-42.0
26,3,1,2,1,2,0,126,-42.7
49,3,0,2,1,8,0,504,-47.1
46,4,0,4,0,5,0,108,-42.0
32,10,2,6,0,0,0,96,-36.4
39,2,0,6,1,3,0,368,-31.4
31,2,1,6,1,8,0,239,-47.1
55,5,0,3,1,3,0,117,-36.1
40,2,2,6,1,8,0,180,-47.1
34,1,0,1,1,0,0,309,-36.4
51,5,2,6,1,1,0,342,-41.8
46,4,0,4,0,3,0,194,-36.1
31,3,1,1,1,2,0,101,-42.7
29,6,1,6,1,5,0,155,-42.0
31,4,0,4,1,1,3,619,-39.8
35,3,2,1,1,0,0,187,-46.2
44,1,0,1,0,1,0,227,-41.8
54,2,0,3,0,5,0,238,-42.0
38,2,1,6,1,5,0,305,-42.0
55,6,0,2,1,0,0,127,-46.2
36,10,0,1,0,5,0,41,-42.0
28,7,0,4,0,3,0,140,-31.4
49,3,0,3,0,5,0,227,-42.0
37,2,1,6,1,5,0,160,-42.0
29,1,0,4,0,1,0,46,-41.8
34,3,0,0,1,0,0,285,-46.2
31,4,0,6,0,9,3,244,-37.5
57,4,1,6,1,3,0,433,-36.1
30,4,1,6,1,3,0,215,-36.1
32,3,0,0,1,1,0,13,-39.8
46,7,0,3,0,3,0,98,-36.1
36,3,1,1,0,1,0,275,-41.8
29,3,0,0,1,0,0,249,-36.4
40,2,2,6,1,8,0,238,-47.1
25,8,1,6,1,9,0,510,-29.8
57,6,0,6,1,3,4,71,-31.4
41,6,0,2,0,8,0,281,-47.1
58,3,2,5,1,1,0,215,-41.8
36,2,1,4,1,0,0,74,-46.2
62,4,0,5,0,2,0,262,-40.3
40,1,2,1,0,1,0,155,-41.8
34,2,1,6,1,7,1,910,-34.8
49,3,0,3,1,0,0,49,-36.4
29,3,1,0,1,0,0,26,-46.2
35,1,0,1,1,1,0,582,-41.8
43,6,0,1,1,5,0,70,-42.0
37,2,2,6,1,3,0,211,-36.1
40,5,2,0,0,2,0,123,-42.7
35,3,0,0,0,0,0,386,-36.4
40,1,0,3,0,5,0,76,-42.0
33,6,0,4,0,0,0,578,-46.2
38,11,1,6,0,1,0,194,-41.8
35,1,0,1,0,8,0,280,-47.1
36,1,2,1,0,5,0,87,-42.0
37,2,1,6,0,3,0,125,-36.1
45,2,0,1,0,3,0,135,-36.1
57,4,0,4,0,3,0,199,-36.1
27,3,1,0,0,8,0,622,-47.1
43,6,0,1,0,0,0,24,-36.4
44,2,0,6,1,5,0,358,-42.0
53,10,0,2,1,5,0,228,-42.0
35,0,0,0,0,0,0,91,-36.4
46,7,0,3,0,1,0,87,-41.8
58,1,0,1,1,7,0,164,-34.8
58,5,0,3,1,5,0,341,-42.0
32,6,0,4,0,2,0,565,-42.7
35,1,3,1,0,0,0,516,-46.2
77,5,0,5,1,5,3,193,-30.1
52,6,2,1,0,1,0,62,-41.8
31,4,0,4,0,0,0,258,-36.4
54,3,0,0,0,3,0,65,-36.1
33,4,0,4,1,3,0,61,-36.1
52,2,0,6,0,0,8,242,-46.2
28,3,1,3,0,0,0,137,-36.4
24,11,1,1,1,8,0,74,-47.1
42,3,0,2,1,1,0,1036,-41.8
30,11,1,1,1,8,0,7,-47.1
29,3,0,3,0,2,0,125,-42.7
34,2,0,6,0,0,0,104,-46.2
35,6,0,6,1,4,0,309,-40.4
34,3,0,5,0,2,0,44,-42.7
30,4,1,6,0,3,0,666,-36.1
26,4,1,4,1,1,0,160,-41.8
32,10,0,1,0,1,0,850,-41.8
48,4,0,1,0,0,0,251,-36.4
43,2,0,6,0,3,0,618,-36.1
43,4,0,3,1,0,0,202,-36.4
38,3,0,2,1,0,0,788,-46.2
29,2,1,6,0,5,3,122,-30.1
27,3,0,0,1,2,0,185,-42.7
40,3,0,3,1,8,0,283,-47.1
41,3,0,3,1,0,0,295,-46.2
55,4,0,3,0,5,0,113,-42.0
27,2,1,6,1,2,0,252,-42.7
57,1,0,1,1,0,5,76,-46.2
25,8,1,6,0,0,0,217,-36.4
48,3,0,0,1,3,0,89,-36.1
42,10,0,2,1,0,0,158,-46.2
55,6,0,0,0,0,0,95,-46.2
21,3,1,3,1,0,0,239,-46.2
29,2,0,6,1,8,0,122,-47.1
26,6,1,6,1,4,1,114,-26.9
56,5,0,2,0,0,0,136,-36.4
53,3,0,3,0,0,0,181,-36.4
45,3,2,0,1,2,0,168,-42.7
39,10,0,6,1,5,0,260,-42.0
